% DNS of turbulent channel flow at Re_b=10000 using SIMSON on Fritz, NHR@FAU.
% Domain size Lx=8*pi*H, Lz=3*pi*H
% grid size: 1440*161*864
% all quantities are reported in outer units, i.e., normalized by bulk velocity, Ub, and channel half-height, H.
% y, U, V, W, u'u', v'v', w'w', u'v', u'w', v'w', dU/dy
  -3.0901699e-01	   1.1023245e+00	   1.6367341e-20	  -6.4089801e-05	   3.5295622e-03	   1.5854208e-03	   1.8850951e-03	  -8.9284214e-04	  -4.4383384e-06	  -4.3665660e-07	   2.3130228e-01	
  -2.9028468e-01	   1.1065661e+00	  -1.8556340e-20	  -1.8468439e-05	   3.3750746e-03	   1.5413876e-03	   1.8087541e-03	  -8.3826059e-04	  -4.5608174e-06	  -4.6393341e-07	   2.2146514e-01	
  -2.7144045e-01	   1.1106402e+00	   2.9933531e-21	   2.4174336e-05	   3.2221573e-03	   1.4991943e-03	   1.7353648e-03	  -7.8335271e-04	  -3.9629136e-06	  -3.9791071e-07	   2.1082891e-01	
  -2.5249158e-01	   1.1145306e+00	  -9.8767176e-21	   5.8697972e-05	   3.0714771e-03	   1.4589042e-03	   1.6654711e-03	  -7.2842766e-04	  -2.8066727e-06	  -4.3704578e-07	   1.9970978e-01	
  -2.3344536e-01	   1.1182208e+00	   7.8685115e-21	   8.5378415e-05	   2.9236862e-03	   1.4205978e-03	   1.5993782e-03	  -6.7335706e-04	  -1.6934567e-06	  -5.7314014e-07	   1.8760386e-01	
  -2.1430915e-01	   1.1216892e+00	   1.5946250e-21	   1.0513407e-04	   2.7805212e-03	   1.3845610e-03	   1.5361242e-03	  -6.1801283e-04	  -8.7154479e-07	  -7.6498907e-07	   1.7487502e-01	
  -1.9509032e-01	   1.1249248e+00	  -4.4247990e-22	   1.1316737e-04	   2.6419337e-03	   1.3511700e-03	   1.4756435e-03	  -5.6228291e-04	   1.5325085e-07	  -9.7885250e-07	   1.6173060e-01	
  -1.7579628e-01	   1.1279132e+00	  -1.3133415e-20	   1.1415643e-04	   2.5100148e-03	   1.3205510e-03	   1.4190756e-03	  -5.0621973e-04	   1.4173583e-06	  -9.4441288e-07	   1.4795982e-01	
  -1.5643447e-01	   1.1306393e+00	  -8.6860238e-21	   1.1659519e-04	   2.3867088e-03	   1.2927105e-03	   1.3674491e-03	  -4.4994864e-04	   2.4890955e-06	  -6.8659952e-07	   1.3349804e-01	
  -1.3701234e-01	   1.1330856e+00	   1.7192764e-20	   1.2127640e-04	   2.2738484e-03	   1.2677546e-03	   1.3210289e-03	  -3.9381488e-04	   2.9866612e-06	  -3.5810752e-07	   1.1835163e-01	
  -1.1753740e-01	   1.1352399e+00	   1.3086654e-20	   1.2740677e-04	   2.1721532e-03	   1.2458432e-03	   1.2799319e-03	  -3.3794354e-04	   2.8705321e-06	  -6.0141494e-08	   1.0279756e-01	
  -9.8017140e-02	   1.1370885e+00	   1.1331817e-20	   1.3511530e-04	   2.0828428e-03	   1.2272271e-03	   1.2443116e-03	  -2.8214309e-04	   2.4805764e-06	   2.0236627e-07	   8.6481077e-02	
  -7.8459096e-02	   1.1386151e+00	  -1.3441439e-20	   1.4537011e-04	   2.0071463e-03	   1.2120721e-03	   1.2144150e-03	  -2.2626512e-04	   1.9506153e-06	   4.1047441e-07	   6.9556189e-02	
  -5.8870804e-02	   1.1398091e+00	   2.3472993e-20	   1.5625701e-04	   1.9469449e-03	   1.2003550e-03	   1.1910696e-03	  -1.7021465e-04	   1.2899459e-06	   5.8007405e-07	   5.2298927e-02	
